item,name,party,partyLabel,area,areaLabel,startDate,endDate,gender,psid
Q111693324,周小松,,,,,2022-01-01,,,Q111693324-5FF91138-D085-4F56-8C94-06AAB3C3FFB7
Q111511848,周文港,,,,,2022-01-01,,male,Q111511848-25A26F47-2661-4BD6-AC41-CF472D26805B
Q7448454,周梁淑怡,,,,,1998-07-01,,female,Q7448454-A5A4EA56-B4BD-46B0-AC9C-044CB251E0E3
Q15940901,周浩鼎,,,Q5283291,區議會（第二）,2016-10-01,2020-09-30,male,Q15940901-5c2e3024-484b-a9b9-b26a-596ddf0fe252
Q19220,唐英年,,,,,1997-01-25,1998-06-30,male,Q19220-2A8F2217-32D3-44DE-B489-20054BCC97BE
Q6465949,單仲偕,,,Q6030879,資訊科技界,1998-07-01,2008-09-30,male,Q6465949-BF00EC9E-0BCD-4125-A473-D360737CF0CA
Q6465949,單仲偕,,,Q3248921,香港島,2012-10-01,2016-09-30,male,Q6465949-29649a99-4eab-ad30-e455-71ded6dec16e
Q112040760,嚴剛,,,,,2022-01-01,,,Q112040760-0ED1A299-1A1A-47C0-B5C1-F270BE447E21
Q49296,夏佳理,,,Q7300911,地產及建造界,1998-07-01,2000-06-30,male,Q49296-6EBDD2EC-644D-43C3-846A-CE5BE1CABAC5
Q8053940,姚思榮,,,,,2012-10-01,2016-09-30,male,Q8053940-83CB354A-D451-4CA0-A331-A248113A1089
Q8053940,姚思榮,,,,,2016-10-01,2021-12-31,male,Q8053940-28461285-525F-4475-AAE5-89AC596A7516
Q26806487,姚松炎,,,,,2016-10-01,2016-10-12,male,Q26806487-71979FB2-096F-4AEA-957A-FE65A6CA5E76
Q54355577,姚柏良,,,,,2022-01-01,,male,Q54355577-C07A940E-AA81-4DD3-B26A-77FFFDC4120A
Q30122220,孫東,,,Q5354519,選舉委員會,2022-01-01,2022-06-18,male,Q30122220-6805d31e-4919-7ae6-b929-8d3e9c8e34e9
Q24837388,容海恩,,,,,2016-10-01,2021-12-31,female,Q24837388-4D95E9D7-0249-437A-84C6-29EAB09BDE6A
Q24837388,容海恩,,,,,2022-01-01,,female,Q24837388-773BF53B-63DF-4DB3-BB29-DFA18D802253
Q11040220,尹兆堅,,,Q1099862,新界西,2016-10-01,2020-09-30,male,Q11040220-12ef3d0f-4aba-bc7a-1c49-d7d2fd1b215a
Q4977895,廖成利,,,,,1997-01-25,1998-06-30,male,Q4977895-EFFB0100-3463-4B68-9E7D-9741CD5ADEC0
Q1522171,廖長江,,,Q3248782,商界（第二）,2012-10-01,,male,Q1522171-4e8d97d7-4837-c50d-2113-ab9ef5655db0
Q5094254,張國柱,,,,,2008-10-01,2012-09-30,male,Q5094254-A37271AD-BB3F-4583-A26B-71CBCCF5C0CF
Q5094254,張國柱,,,,,2012-10-01,2016-09-30,male,Q5094254-4713A73A-E8B3-4640-A540-6124899C280F
Q7237065,張國鈞,,,Q3248921,香港島,2016-10-01,2021-12-31,male,Q7237065-5381035C-4F65-4375-A89D-17F64666FAF1
Q7237065,張國鈞,,,Q5354519,選舉委員會,2022-01-01,2022-06-18,male,Q7237065-DD4CB681-4A5E-4ECC-9A8B-1C98A9E6F8E9
Q5094245,張學明,,,,,2004-10-01,2008-09-30,male,Q5094245-C4EA3D2E-F0AD-4385-8B4B-70F3107EDE84
Q5094245,張學明,,,,,2008-10-01,2012-09-30,male,Q5094245-F693F08E-4581-4269-A1CA-19F8FC94ED47
Q7819303,張宇人,,,Q5051926,飲食界,2000-10-01,,male,Q7819303-255f09f6-4080-809d-7df2-fe5815e92142
Q3478937,張文光,,,Q3248767,教育界,1998-07-01,2012-09-30,male,Q3478937-FBCD2144-8DBF-49B7-99C0-C0064F97B020
Q110231739,張欣宇,,,,,2022-01-01,,male,Q110231739-3E74C1AE-1E12-457C-89F1-6C57A7C9C487
Q9138778,張永森,,,,,1998-07-01,,male,Q9138778-7380C806-1031-401A-950D-9160D56AE2D7
Q9138854,張漢忠,,,,,1997-01-25,1998-06-30,male,Q9138854-6270A8B5-F30C-44DE-A72C-E6EA0939F577
Q5112099,張華峯,,,,,2012-10-01,2016-09-30,male,Q5112099-B14D154F-C7FB-4A43-88B4-B05977A82060
Q5112099,張華峯,,,,,2016-10-01,2021-12-31,male,Q5112099-43EE132F-09D8-4DE1-B77F-FD9DC8304D9C
Q5444657,張超雄,,,,,2004-10-01,2008-09-30,male,Q5444657-3A4007A2-FC5C-463F-862D-43EAEB998052
Q5444657,張超雄,,,,,2012-10-01,2016-09-30,male,Q5444657-2C713566-C296-472C-BF13-5C17FE7712E6
Q5444657,張超雄,,,,,2016-10-01,2021-11-30,male,Q5444657-0A2C0C53-9800-4716-A0B8-47EAF784E3C3
Q7931787,方剛,,,,,2004-10-01,2008-09-30,male,Q7931787-2428E8DC-6035-40E2-A492-928085F72FEC
Q7931787,方剛,,,,,2008-10-01,2012-09-30,male,Q7931787-D282C869-BFEB-415B-A916-F9E3AF2D740E
Q7931787,方剛,,,,,2012-10-01,2016-09-30,male,Q7931787-7F5FA59D-674D-402E-AE65-A6D87A0C4B2B
Q5491095,易志明,,,,,2012-10-01,2016-09-30,male,Q5491095-037F7B0F-4944-4096-B467-A832D3C7C02C
Q5491095,易志明,,,,,2016-10-01,2021-12-31,male,Q5491095-904EA8DD-63DF-409F-A2CA-BE5C29F671E6
Q5491095,易志明,,,,,2022-01-01,,male,Q5491095-A7EB24F7-0EE5-49D4-9F68-84B6F6599394
Q9189462,曹王敏賢,,,,,1997-01-25,1998-06-30,female,Q9189462-FDBB6ED1-217D-4F37-A304-21A7D0B8B7C6
Q163404,曾鈺成,,,Q10879625,九龍西,1998-07-01,2008-09-30,male,Q163404-69716093-C415-4482-8C4E-3E2D5550663C
Q163404,曾鈺成,,,Q3248921,香港島,2008-10-01,2016-09-30,male,Q163404-74abf26a-48ff-964e-1ae0-23bb20015e15
Q7227847,朱凱廸,Q327591,SÉ,Q1099862,新界西,2016-10-01,2020-09-30,male,Q7227847-77de8c9e-47cd-2ce6-f5bd-793ef7a3a13e
Q55708559,朱國強,,,,,2022-01-01,,male,Q55708559-8C0E421E-8BA0-4847-B21F-DD63677C1338
Q8938258,朱幼麟,,,Q5354519,選舉委員會,1998-07-01,2004-09-30,male,Q8938258-77093EE3-969F-4AA5-878F-FDA5943C6094
Q78123387,李世榮,,,,,2022-01-01,,male,Q78123387-DBEE1501-601F-42CB-A56F-8B514E716E3A
Q23641,李卓人,,,Q1099862,新界西,1998-07-01,2016-09-30,male,Q23641-E478FF24-435E-4831-862F-753854B19560
Q9197496,李啟明,,,,,1998-07-01,,male,Q9197496-937C2D9B-6A94-4CAC-8DE1-416285AEBBBC
Q5236581,李國寶,,,Q3248972,金融界,1998-07-01,2012-09-30,male,Q5236581-99E0785B-77A5-413B-8EFF-2152741FDDC7
Q8421461,李國英,,,,,2004-10-01,2008-09-30,male,Q8421461-7E138652-5FED-491E-9C5C-E5D2DBC0C12D
Q6284882,李國麟,,,,,2004-10-01,2008-09-30,male,Q6284882-EAFC9870-E000-4887-A648-C9533169E391
Q6284882,李國麟,,,,,2008-10-01,2012-09-30,male,Q6284882-93E4DDB3-C968-4AD8-BB5B-6212728224C9
Q6284882,李國麟,,,,,2012-10-01,2016-09-30,male,Q6284882-1674B096-13BD-4CA6-805F-AB8585B130B7
Q6284882,李國麟,,,,,2016-10-01,2020-11-30,male,Q6284882-B8EDBC9F-1793-4CB4-A44D-7214CBA5DAC7
Q5386966,李家祥,,,,,1998-07-01,,male,Q5386966-9019D85C-C13C-4280-BC4E-F006BCB6CD34
Q111693256,李惟宏,,,,,2022-01-01,,,Q111693256-0BEA4071-FF38-45E1-81BD-D1FEE5658677
Q1548856,李慧琼,Q21916,民主建港協進聯盟,Q5283291,區議會（第二）,2016-10-01,2020-09-30,female,Q1548856-9b320169-4376-ee69-411c-4beb34abd21d
Q696659,李柱銘,,,Q3248921,香港島,1998-07-01,2008-09-30,male,Q696659-37E2861B-679E-49A4-987F-E1C41FF559A9
Q16923214,李梓敬,,,,,2022-01-01,,male,Q16923214-EBB87355-CA59-4319-9696-9B8849D2C8EE
Q1026921,李永達,,,Q1099862,新界西,1998-07-01,2012-09-30,male,Q1026921-B5F119C7-25BE-4508-A1F4-040B6E7F81C3
Q3040454,李華明,,,Q10879608,九龍東,1998-07-01,2012-09-30,male,Q3040454-42D34C30-A82D-4330-9212-7EB2F9E33699
Q110405427,李鎮強,,,,,2022-01-01,,male,Q110405427-186996A3-ADAD-4A9E-8F66-19644779543B
Q6538773,李鳳英,,,,,2000-10-01,2004-09-30,female,Q6538773-EE834C6E-47AF-43E9-A415-F3CF3C988263
Q6538773,李鳳英,,,,,2004-10-01,2008-09-30,female,Q6538773-BB0661E2-E311-4F75-BC96-2687FB2AA73A
Q6538773,李鳳英,,,,,2008-10-01,2012-09-30,female,Q6538773-011F4BFA-17EC-4BC9-B95C-668CA6D291FF
Q4731755,李鵬飛,,,,,1997-01-25,1998-06-30,male,Q4731755-A727A9C9-DBC9-4FCB-B9C0-206058064EFE
Q5367634,杜葉錫恩,,,,,1997-01-25,1998-06-30,female,Q5367634-CCBA3426-BB05-4A88-80AA-937A415CF66F
Q97300575,杨永杰,,,,,2022-01-01,,male,Q97300575-A0545211-861D-436F-89E1-CBFA0EF3F903
Q5217870,林偉強,,,,,2004-10-01,2008-09-30,male,Q5217870-F0F8F35C-0E80-4C9E-9077-AC4C23AF83C6
Q6176119,林健鋒,,,,,2004-10-01,2008-09-30,male,Q6176119-C57F387F-354D-4AAC-99BF-E0002E8750C2
Q6176119,林健鋒,,,,,2008-10-01,2012-09-30,male,Q6176119-6DDE534B-8DCF-424E-88E4-1F60AFDB3F78
Q6176119,林健鋒,,,,,2012-10-01,2016-09-30,male,Q6176119-E1B67DAA-C42D-4B6A-AD69-16E9AFC35545
Q6176119,林健鋒,,,,,2016-10-01,2021-12-31,male,Q6176119-745C0B6E-3619-46D9-B836-953BAB81889A
Q6176119,林健鋒,,,,,2022-01-01,,male,Q6176119-05546BBB-AF88-4D01-8515-0CEA762B2D06
Q25936133,林卓廷,Q21892,民主黨,Q11083612,新界東,2016-10-01,2020-09-30,male,Q25936133-80b49f75-4fed-7b9e-a72f-72741f8eb2ef
Q110317082,林哲玄,,,,,2022-01-01,,male,Q110317082-A70D340E-8CB0-40FD-B830-61BF1EF71CB5
Q704032,林大輝,,,,,2008-10-01,2012-09-30,male,Q704032-6EC85E7E-9A65-488C-B68A-BD22ACEF6C4A
Q704032,林大輝,,,,,2012-10-01,2016-09-30,male,Q704032-5F7D538A-C22D-47BB-98F4-0A44AF0D9616
Q111693353,林振昇,,,,,2022-01-01,,,Q111693353-B582E72F-356B-4F8C-9A68-227C67CFC179
Q17499907,林新強,,,,,2022-01-01,,male,Q17499907-15B34D54-56B3-468D-BA85-32B4E4507087
Q110405486,林智遠,,,Q5354519,選舉委員會,2022-01-01,2022-06-18,male,Q110405486-B86AC3B9-2187-46F0-9575-2CB7695C97C1
Q85881358,林琳,,,,,2022-01-01,,female,Q85881358-CCCBF7BE-FC96-4BF2-A94D-CCEC43B356A8
Q22099789,林筱魯,,,,,2022-01-01,,male,Q22099789-C1C7C553-B7AA-473E-A67B-F98EB46C39D8
Q110246085,林素蔚,,,,,2022-01-01,,female,Q110246085-465D35F7-1E97-4198-A535-6333D4365D5A
Q7160679,林貝聿嘉,,,,,1997-01-25,1998-06-30,female,Q7160679-114B9E6D-8059-48E1-8BE3-B8C31CA70DB2
Q11107186,林順潮,,,,,2022-01-01,,male,Q11107186-5C8E10BA-F27F-4534-B3B6-7FD208E69439
Q9295550,柯創盛,,,,,2016-10-01,2021-12-31,male,Q9295550-DCD8E222-3147-40C8-99CE-FC5807D983FD
Q7563030,梁劉柔芬,,,Q7708490,紡織及製衣界功能界別,1998-07-01,2012-09-30,female,Q7563030-0F105E22-045C-4835-97CC-FE61355A15D3
Q4757753,梁君彥,Q2914027,香港經濟民生聯盟,,,2016-10-01,2020-09-30,male,Q4757753-67541c81-45d9-2157-49c0-03d7edd4a6ff
Q712854,梁國雄,,,Q11083612,新界東,2004-10-01,2010-01-28,male,Q712854-947cdb88-4e45-02ab-bc79-35cda43d636d
Q712854,梁國雄,,,Q11083612,新界東,2010-05-17,2017-07-14,male,Q712854-cc0e5088-47ad-7938-414f-9326979fef33
Q9297490,梁子穎,,,,,2022-01-01,,male,Q9297490-BA8B7D75-40EF-4F66-BCAB-DABDE0FC23F8
Q200518,梁家傑,,,Q10879608,九龍東,2004-10-01,2010-01-28,male,Q200518-3397853f-4e25-ee6c-a33c-6a3078ae9acf
Q200518,梁家傑,,,Q10879608,九龍東,2010-05-17,2016-09-30,male,Q200518-ca9d403e-4723-1f4d-0d71-ce793824824c
Q6534575,梁家騮,,,,,2008-10-01,2016-09-30,male,Q6534575-36C738D0-BCD0-4EA0-92CA-407597A65F53
Q9297580,梁富華,,,,,2000-10-01,2004-09-30,male,Q9297580-23B75603-E68F-472C-979B-6E1910342FFD
Q6534559,梁志祥,,,,,2012-10-01,2016-09-30,male,Q6534559-7A37018C-AED9-4D15-9EE2-55FCEB52124B
Q6534559,梁志祥,,,,,2016-10-01,2021-12-31,male,Q6534559-2F01FC05-0065-4E5E-8B58-52C72C09D103
Q15023,梁振英,,,,,1997-01-25,1998-06-30,male,Q15023-92BFEE9A-8287-4770-991A-111B45FE76D8
Q52397261,梁文廣,,,,,2022-01-01,,male,Q52397261-F22F443B-28C6-491A-B7D6-E6D4C1BADA77
Q5344121,梁智鴻,,,,,1998-07-01,,male,Q5344121-5EB879C5-B497-42F2-995D-83F399682627
Q110107956,梁毓偉,,,,,2022-01-01,,male,Q110107956-82B89A80-013C-43D6-91AF-A8970631C7D3
Q109453167,梁熙 (香港),,,,,2022-01-01,,male,Q109453167-5F25A669-8AD1-485E-96E7-1B3B45B27F77
Q6390376,梁繼昌,,,Q4672761,會計界,2012-10-01,2016-09-30,male,Q6390376-54b80ce1-4be7-61dd-5686-a47f61296485
Q6390376,梁繼昌,,,Q4672761,會計界,2016-10-01,2020-09-30,male,Q6390376-66ea6896-40b2-225e-dd4b-fb805b0b6dbd
Q7245609,梁美芬,,,Q10879625,九龍西,2008-10-01,,female,Q7245609-6e88ed04-4120-d75a-793a-3b3e1cb39aab
Q6534595,梁耀忠,,,Q1099862,新界西,1998-07-01,2016-09-30,male,Q6534595-88F287F9-06A4-4118-9B13-B9B31A62E4FB
Q6534595,梁耀忠,,,Q5283291,區議會（第二）,2016-10-01,,male,Q6534595-ae92c67f-4fb4-3794-bcf6-b358dda1ece7
Q23888514,梁頌恆,,,,,2016-10-01,2016-10-12,male,Q23888514-D66EDCAD-7C48-4A65-A645-55F9FF303AED
Q8421813,楊孝華,,,Q7829082,旅遊界,1998-07-01,2008-09-30,male,Q8421813-99D79B2F-CA28-42FD-9A02-DF405EFDFEC7
Q20688647,楊岳橋,Q23055,公民黨,Q11083612,新界東,2016-02-29,2016-09-30,male,Q20688647-bf668a3e-4d3b-f3c0-bb90-056201b2ad84
Q20688647,楊岳橋,Q23055,公民黨,Q11083612,新界東,2016-10-01,2020-09-30,male,Q20688647-fd08f32b-4ed0-6af6-d93d-a1d0fc009342
Q1026809,楊森,,,Q3248921,香港島,1998-07-01,2008-09-30,male,Q1026809-0007DDEA-79E7-4E2C-8D95-1211BABB6A63
Q8053071,楊耀忠,,,,,1998-07-01,,male,Q8053071-0405A78D-8942-4754-A8BF-7D2501FDADED
Q11119370,楊釗,,,,,1997-01-25,1998-06-30,male,Q11119370-3D9E3F31-126C-4F8E-B5BF-B91DACF2F533
Q5129223,毛孟靜,Q23055,公民黨,Q10879625,九龍西,2012-10-01,2016-09-30,female,Q5129223-f28c9a23-4a94-5da3-224a-d8564f932db3
Q5129223,毛孟靜,Q22099170,香港本土,Q10879625,九龍西,2016-10-01,2020-09-30,female,Q5129223-777e7137-4ce6-82c8-0c96-956321cddda0
Q110645248,江玉歡,,,,,2022-01-01,,female,Q110645248-E42DB009-D2A3-42F4-B471-AA86E37E5E8A
Q110246083,洪雯,,,,,2022-01-01,,female,Q110246083-3AEE58F9-8638-4BC2-B902-5DAC12B81211
Q6144316,涂謹申,Q21892,民主黨,Q10879625,九龍西,1998-07-01,2000-06-30,male,Q6144316-F5859BD6-DCC3-4223-8F0D-D7BF2862D3C8
Q6144316,涂謹申,Q21892,民主黨,Q10879625,九龍西,2000-10-01,2004-09-30,male,Q6144316-76eb9a8a-4667-6d00-5a67-0168f0f1a909
Q6144316,涂謹申,Q21892,民主黨,Q10879625,九龍西,2004-10-01,2008-09-30,male,Q6144316-809ad118-4a1d-a684-7c3d-6c7868c60b38
Q6144316,涂謹申,Q21892,民主黨,Q10879625,九龍西,2008-10-01,2012-09-30,male,Q6144316-07778de2-4de6-f96f-feb2-90f150f53861
Q6144316,涂謹申,Q21892,民主黨,Q5283291,區議會（第二）,2012-10-01,2016-09-30,male,Q6144316-47c156fe-462a-a969-f28a-bc19902e229e
Q6144316,涂謹申,Q21892,民主黨,Q5283291,區議會（第二）,2016-10-01,2020-09-30,male,Q6144316-5b64bc5d-49f1-6865-ddde-7fe42fc87043
Q21565062,游蕙禎,,,,,2016-10-01,2016-10-12,female,Q21565062-710AAB16-15F6-4EDD-8F8F-C34C83AE9049
Q7930020,湯家驊,,,,,2004-10-01,2008-09-30,male,Q7930020-5FFF4CFC-070B-4C29-AFA0-507A77D434FD
Q7930020,湯家驊,,,,,2008-10-01,2012-09-30,male,Q7930020-62789663-1B9A-4368-B55E-E470A6215A55
Q7930020,湯家驊,,,,,2012-10-01,2015-09-30,male,Q7930020-8B56FED8-1102-4D56-940F-DA0672A6D288
Q7129672,潘佩璆,,,,,2008-10-01,2012-09-30,male,Q7129672-E2CFFEC5-FE5A-42FE-8685-0BB654D31E79
Q7228682,潘兆平,,,,,2012-10-01,2016-09-30,male,Q7228682-6CDB5325-0C55-40AB-990D-2C96E24FD849
Q7228682,潘兆平,,,,,2016-10-01,2021-12-31,male,Q7228682-459A43F6-6CF5-4940-A1D9-237FF4BF7055
Q7801860,狄志遠,,,,,2022-01-01,,male,Q7801860-32995C6E-E8EE-452F-A03C-67FE261DFC86
Q8032000,王國興,,,,,2004-10-01,2008-09-30,male,Q8032000-08A4F92A-C325-42DE-9791-766BA557F071
Q8032000,王國興,,,,,2008-10-01,2012-09-30,male,Q8032000-546F0750-E3D0-4709-B00D-1D05F19C1DA5
Q8032000,王國興,,,,,2012-10-01,2016-09-30,male,Q8032000-E4BC6652-1C5B-49A2-A623-98BA694DE8D7
Q9315837,王紹爾,,,,,1997-01-25,1998-06-30,male,Q9315837-2B4136B1-787A-4681-A6BB-3C094FE329C7
Q3051937,甘乃威,,,,,2008-10-01,2012-09-30,male,Q3051937-538518E8-3361-48E7-A2CE-9A846F25FB48
Q4368021,田北俊,,,Q3248609,商界（第一）,1998-07-01,2004-09-30,male,Q4368021-86089B3B-8AB0-40DF-9D6F-10FA2CF21449
Q4368021,田北俊,,,Q11083612,新界東,2004-10-01,2008-09-30,male,Q4368021-30a02c39-48eb-e1a1-705a-a1cf20181de7
Q4368021,田北俊,,,Q11083612,新界東,2012-10-01,2016-09-30,male,Q4368021-c8e33107-4004-cb9e-9977-487902d49713
Q80332,田北辰,,,Q1099862,新界西,2012-10-01,,male,Q80332-232a913c-4ff0-0302-9d7a-45739653d883
Q12140214,盧偉國,,,,,2012-10-01,2016-09-30,male,Q12140214-DCA5999E-5DD5-42F3-BA51-2D1884857134
Q12140214,盧偉國,,,,,2016-10-01,2021-12-31,male,Q12140214-A4BF84D1-C474-4051-A42D-B97FD8C2206B
Q12140214,盧偉國,,,,,2022-01-01,,male,Q12140214-394CCEB9-2438-4BD0-BDDE-95B19EEFAB0E
Q4669150,石禮謙,,,,,2000-10-01,2004-09-30,male,Q4669150-04378223-C6B0-4EE3-B3E1-0CF26F46645B
Q4669150,石禮謙,,,,,2004-10-01,2008-09-30,male,Q4669150-D6CBD5AF-2A7A-410B-8ABA-6073A1D2DADA
Q4669150,石禮謙,,,,,2008-10-01,2012-09-30,male,Q4669150-D92E26B1-A52D-4F90-A555-BE491EF32D62
Q4669150,石禮謙,,,,,2012-10-01,2016-09-30,male,Q4669150-00335628-A2D5-450B-A341-4CC2584DB368
Q4669150,石禮謙,,,,,2016-10-01,2021-12-31,male,Q4669150-E5422900-ABFB-415D-9752-B495A40E50D1
Q5524840,程介南,,,Q3248921,香港島,1998-07-01,2000-06-30,male,Q5524840-1F0A3EF1-5773-4D00-8FE7-3C20679C643D
Q72165052,管浩鳴,,,,,2022-01-01,,male,Q72165052-DFD5AF95-2215-4CD6-A23A-92E9E16FA75B
Q9426162,簡福飴,,,,,1997-01-25,1998-06-30,male,Q9426162-0654B2B8-797C-4094-A9A1-AFF5AA1B726A
Q24701019,羅冠聰,,,Q3248921,香港島,2016-10-01,2017-07-14,male,Q24701019-df32129a-4be2-fcc5-a1ec-c607384d35a0
Q9326753,羅叔清,,,,,1997-01-25,1998-06-30,male,Q9326753-02AAE490-1FA9-478A-B92B-A7AC29E58C49
Q9327332,羅祥國,,,,,1997-01-25,1998-06-30,male,Q9327332-089DFB24-9A63-45C3-9E6A-92CB20E4BCC4
Q6502994,羅致光,,,Q3249071,社會福利界,1998-07-01,2004-09-30,male,Q6502994-CEF6F8EE-C460-4690-9A8D-006099F75D4D
Q8038881,胡志偉,,,Q10879608,九龍東,2012-10-01,,male,Q8038881-bf0fec45-46bd-dc16-3525-2fd19209be63
